Marca temporal,Fecha de nacimiento,Género,Nivel educacional,Comuna de residencia,"1. ¿Cómo describirías la diferencia entre la expresión A y B?
A. Empezó a llover en la madrugada.
B. Se largó a llover en la madrugada.","2. ¿Cómo describirías la diferencia entre la expresión C y D?
C. Luis se gana a vender aliños en la feria los sábados.
D. Luis se pone a vender aliños en la feria los sábados.","3. ¿Cómo describirías la diferencia entre la expresión E y F?
E. Paula se echó a correr cuando sintió ese ruido.
F. Paula se largó a correr cuando sintió ese ruido.","4. ¿Cómo describirías la diferencia entre la expresión G y H?
G. José se puso a trabajar como mueblista.
H. José se metió a trabajar como mueblista.","5. ¿Cómo describirías la diferencia entre la expresión I y J?
I. Roberto partió a estudiar temprano hoy día.
J. Roberto comenzó a estudiar temprano hoy día.","6. ¿Cómo describirías la diferencia entre la expresión K y L?
K. La madera empezará a crujir con la humedad
L. La madera se pondrá a crujir con la humedad","7. ¿Cómo describirías la diferencia entre la expresión M y N?
M. La alumna empezó a leer en la sala.
N. La alumna empezó leyendo en la sala ","8. ¿Cómo describirías la diferencia entre la expresión O y P?
O. El jardín comenzó a florecer con el fin del invierno
P. El jardín empezó a florecer con el fin del invierno","9. ¿Cómo describirías la diferencia entre la expresión Q y R?
Q. Y entonces mi hija empezó 'ya po mamá adoptemos el gatito, ya po que hace frío pobrecito', y yo acepté
R. Y entonces mi hija empezó a decir 'ya po mamá adoptemos el gatito, ya po que hace frío pobrecito', y yo acepté",1. Observa la secuencia de imágenes y completa la narración:,"2. En relación con la sucesión de imágenes anterior, selecciona la alternativa que usarías para decir que el inicio de la lluvia fue suave o moderado.","3. Ahora, selecciona la alternativa que usarías para decir que el inicio de la lluvia fue violento o abrupto.","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se puso a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se largó a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María empezó a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María rompió a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se echó a reír descontroladamente”]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se puso a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se largó a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento empezó a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento rompió a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se echó a mover las hojas.]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se puso a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se largó a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña empezó a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña rompió a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se echó a tener sed]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se pusieron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se largaron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Empezaron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Rompieron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se echaron a trabajar mil quinientas personas]","¿Hubo ejemplos que te causaron mucha extrañeza o ""sonaron raros""?¿Podrías señalar cuáles y explicar con tus propias palabras por qué?"
21/09/2022 18:01:11,20/05/1996,Masculino,Estudios de postgrado incompletos,Requínoa,"A es más formal y neutra que B, por lo tanto un extranjero la puede entender, ya que B es coloquial. B representa un expresión de zona rural probablemente.","C denota probablemente un bajo acceso a la educación de las reglas del lenguaje. C es objeto de discriminación y mofa. Por su parte D, es más de uso común y si bien ""poner"" no es tan formal como ""Luis se *ubica* en la feria a vender aliños los sábados"", me parece más aceptable que ""se gana"".","Ambas no me gustan y no las usaría. E es más coloquial que F, pero ambas son coloquiales y no sé si un extranjero las entendería. Usaría: empezó. Sin embargo, ""se largó"" es aceptable.",Sinónimos semicoloquiales.,"J entrega mejor el mensaje que I. I me parece que suena mal de hecho, y me hace mucho ruido.","Ambas me parecen sinónimos. Si bien ambas explican un ""resultado"",  L es más directa.","Sinónimos. M anticipa que algo se viene en la narración, en cambio N es para mí una oración que podría finalizar con un punto. ",Sinónimos. ,"Ambas logran introducir, pero Q requiere que el que habla haga un cambio en la entonación, en cambio R lo requiere menos porque separa mejor lo que está de lo que se viene (la cita).","el cielo, grises, empezó a llover.",Se puso a llover,Rompió a llover,1,3,2,5,4,2,4,1,5,3,2,4,1,5,3,1,4,2,5,3,"En la última parte, se largaron y rompieron nunca los había escuchado en ese contexto, así que estaba difícil decidir. Se largó a llover lo he escuchado solo ene se contexto, pero que algo con ""rompieron a"" nunca. "
21/09/2022 18:14:02,7/11/2003,Hombre,Universitaria incompleta,Santiago,La expresión B parece ser que la lluvia ocurrió de forma repentina o inesperadamente. La A parece que era un evento esperado o sin mayor revuelo tal vez.,No sé a qué se refiere con gana XD pero es como que en la C Luis no venderá comúnmente de esa forma y en la D es como que lo hace siempre?,En la expresión E parece ser como de desesperación y en la F como ya preparada para correr.,"Al decir se metió en vez de puso, es como algo en que no estaba con anterioridad y fuera de su zona, como que le surgió de pronto y por necesidad. La G parece ser más una decisión que toma por gusto.",La expresión I es como que lo mandaron a estudiar y la J es como que lo hizo por decisión propia.,"La expresión L parece más como una advertencia y a la vez un hecho, pero la K parece más un dato y a la vez hecho.","En la N suponemos que ya iniciada una actividad en la sala se dio pase a que esa alumna en específico leyera, pero en la M la alumna puede estar tanto ligada o desligada de cualquier cosa que pase a su alrededor.","Lo que ocurre en la P parece más inmediato que la O. Como que apenas terminó el invierno el jardín ya florecía en la P, pero en la O parece florecer más gradualmente.",sinónimas,lluvia cayó. ,Comenzó a llover,Rompió a llover,3,2,5,4,1,2,3,1,5,4,3,2,1,5,4,1,3,2,5,4,Sí pero no gracias. Muy buena encuesta!
21/09/2022 18:16:58,11/03/1977,Masculino,Universitaria completa,Chillán ,"B es ""chilenismo"" , A me parece español neutro","Detesto!!! C, mal dicho, D mejor, aunque se instala sería mejor. Solo en chile sinonimas",Solo en chile sinonimas ,"G uso correcto, H mal uso del verbo, aunque lo entiendo","Sinónimos, solo en Chile ",Sinónimos ,"M solo lee en la sala, N continúa leyendo fuera de la sala",Sinónimos ,"Q incompleta, en R completa","Como día de verano, oscuras, empieza a llover ",Cayó un chubasco,Rompió a llover,2,3,1,4,5,2,3,1,5,4,1,3,2,5,4,2,3,1,4,5,"En las expresiones 6 y 7 no aplican los verbos hechar y rompieron, porque a mí parecer denotan aparición abrupta de....., Que no corresponden en dichas oraciones."
21/09/2022 18:30:23,29/10/2001,Femenino/Mujer,Universitaria incompleta,Iquique-Macul,"B es una forma más coloquial creo yo, y me suena más común en personas del sur.","C es otro ejemplo similar al anterior, donde se hace uso de expresiones más coloquiales.",Sinónimos,Sinónimos ,"La diferencia entre “partió” y “comenzó”, aunque se usan como sinónimos, cuando lo leí la primera vez me dio a entender que “partió” implica un traslado de lugar mientras que “comenzar” no necesariamente.",Sinónimos ,"N suena mal, no sabría explicar el porqué, ",Sinónimos ,"En Q se omite el verbo “decir”, siento que Q es más natural o común de escuchar que R.",Comenzó a llover,Se puso a llover,Rompió a llover,4,3,5,1,2,1,2,4,5,3,2,4,1,5,3,1,3,2,5,4,"De la 5 a la 9, se usaban las mismas expresiones de la pregunta 4 pero en contextos/oraciones que no correspondían o que al menos nunca había escuchado."
21/09/2022 18:32:37,15/07/1980,X,Estudios de postgrado completos,Recoleta,B es más coloquial que A,C es más coloquial que D,No noto diferencia,H es más coloquial que G,I implica desplazamiento; J implica temporalidad,K no requiere del enclítico,M indica una acción; N indica una consecución,"No hay diferencia semántica; sí etimológica, pero dudo que importe",Q es mínimamente más coloquial que R por elisión del verbo decir (modal + prep + inf),comenzó a llover torrencialmente.,Empezó a llover,Se largó a llover,3,2,1,5,4,2,3,1,5,4,3,2,1,4,5,2,4,1,5,3,"El viento rompió a... Me parece extraño el uso de la fórmula como predicado de viento. El viento rompe algo, incluso a alguien, pero ""suena raro"" que el viento rompa a mover las hojas... Romper como equivalente de iniciar tiene usos muy restrictivos, me parece..."
21/09/2022 18:38:11,10/01/2002,Masculino,Universitaria incompleta,La Florida ,"A es más ""universal""mientras que B lo he escuchado solo en Chile, aunque no frecuentemente.","C es un chilenismo, que he escuchado durante toda mi vida, D es la forma ""universal""","Me parece que E suena más como algo voluntario, mientras que F obligatorio.","G es más como una opción laboral, mientras que H es trabajar en ""lo que había""","I es algo como que salió de su casa en dirección a su lugar de estudios más temprano de lo habitual, mientras que J es como que Roberto empezó a estudiar alguna materia, un repaso, y temprano.","K me parece que es algo que ocurrirá por primera vez, mientras que L es habitual","M me parece la forma correcta de escribir la frase, mientras que N me parece un error gramatical ",En verdad siento que son iguales,Tampoco noto mucha diferencia en realidad,Comenzó a llover,Se puso a llover,Rompió a llover,1,2,3,4,5,2,3,1,4,5,5,4,1,3,2,2,3,1,5,4,"Aquellos sobre ""la niña se largó a tener sed"", ""la niña rompió a tener sed"", ""la niña se echó a tener sed"" y ""la niña se puso a tener sed"", todos estos me parecen raros, nunca los había escuchado, y podrían estar incluso malos a mi parecer"
21/09/2022 18:44:01,27/02/1997,Femenino,Estudios de postgrado incompletos,Ñuñoa,"La A dice que la lluvia inició en la noche, por lo que podría seguir, mientras que la B solo dice que llovió en la noche. Además, cuando alguien dice que se largó a llover, entiendo que fue lluvia fuerte.","He escuchado ambos en Chile, teniendo el mismo significado, pero considero que la segunda es correcta. ",Sinónimas,Sinónimas,"La I me da la sensación de que el estudio general comenzó hoy, mientras que la J podría ser una continuación de otros días, pero hoy en particular empezó temprano.",Sinónimas,"M me suena a algo puntual, que podría no continuar, mientras que N es algo que sigue pasando. Empezó en la sala, pero ahora está en otro lugar haciéndolo.",Sinónimas,Sinónimas,se largó a llover,Comenzó a llover,Se largó a llover,3,2,1,5,4,2,3,1,5,4,3,4,1,2,5,2,3,1,5,4,"En las últimas preguntas me pasó que sentí que las opciones tenían diferentes significados o algunas no tenían mucho sentido. Por ejemplo, ""se pusieron a trabajar mil quinientas personas"" me suena bien, pero ""se echaron a trabajar..."" o ""rompieron a trabajar..."" no me hace sentido."
21/09/2022 18:45:58,15/10/1998,Femenino ,Universitaria completa,El Monte ,sinónimas ,sinónimas ,sinónimas ,"La expresión G hace referencia a qué José trabaja como independiente, mientras que la expresión H hace referencia a qué entro a una mueblería o empresa a trabajar como mueblista.","La expresión I hace referencia a qué se fue a otro lugar a estudiar (pudiendo ser al colegio, universidad, instituto u otro), mientras que la segunda indica que no se movió del lugar en donde estaba para estudiar.",sinónimas ,"La expresión M demuestra una acción concreta de la alumna, mientras que la expresión N no sé entiende por si sola, sino que le falta más información para comprenderla",sinónimas ,sinónimas ,se puso a llover ,Empezó a llover,Se largó a llover,1,2,3,5,4,2,3,1,5,4,5,3,1,4,2,2,3,1,5,4,
21/09/2022 18:46:51,26/05/2002,Mujer,Universitaria incompleta,Santiago centro,Se largó es como mas drastico en el sentido que empezar pieden ser gotas o algo suave pero cuando se dice que se largo es porque esta lloviendo harto o fue el punto culmine de la lluvia,Se gana es mas coloquial que se pone,No sabria diferenciarlos yo habria puesto se puso a correr,En la primera puede entenderse que tiene un negocio de mueblista y la segunda que esta trabajando para alguien o que se esta interiorizando en el tema,La primera me suena a que fue a un lugar distinto de dondeestaba a estudiar pudiendo ser una biblioteca o tambien otra habitacion o lugar distinto donde esta en cambio el segundo es que se levanto y empezo a estudiar de una,"Empezara suena como que de a poco crujirá, en cambio en la segunda suena como que si cruje va a crujir fuerte de una no de a poquito",La primera es que esta en una sala y empieza a leer pero la segunda es que estaba leyendo en una sala y despues se irá a leer a otro lado,Se que hay diferencia pero no se explicarlo,En la primera se omite la palabra de ir porque esta implicito en cambio en la segunda es redundante o innecesario,Se largo a llover,Empezó a llover,Se largó a llover,1,3,2,5,4,1,4,2,3,5,1,3,2,5,4,1,3,2,4,5,
21/09/2022 19:01:59,19/02/1990,Femenino,Universitaria completa,Temuco,La opción b me suena a más intensidad de lluvia.,"Gana me dice que es un premio, como que se ganó el puesto.",Sinónimas ,La expresión H me parece más coloquial ,Sinónimas ,Sinónimas ,Sinónimas ,Sinónimas ,Sinónimas ,Comenzó una intensa lluvia.,Empezó a llover,Rompió a llover,5,4,3,2,1,1,2,3,4,5,4,3,1,2,5,2,3,1,5,4,"""La niña se echó a tener sed"", no tiene sentido y me hace pensar que puede ser la pobreza que tenemos en mi vocabulario.
 Estuvo entretenido el formulario. Espero te sirva ☺️🙏🏽"
21/09/2022 19:04:32,7/10/1985,Femenino,Estudios de postgrado incompletos,Ñuñoa,Sinónimas entorno a como se utiliza la expresión se largo a llover... probablemente no podría ser utilizada en otra ocasión ,Nuevamente creo que significan lo mismo pero es producto de expresiones propias chilenas,Significan o expresa lo mismo,Sinónimo Expresan lo mismo,Sinonimos Expresan lo mismo,Sinonimos,"En N encontramos el verbo leer conjugado aunque se puede ejemplificar lo mismo, creo que al ser le mismo verbo pero diferente la expresión es distinta",O marca un inicio con el verbo comenzó..en P el verbo empezó da cuenta del cambio ,En R se utiliza el verbo decir para citar la expresión utilizada en ambas oraciones,Comenzó a llover ,Empezó a llover,Comenzó a llover,1,5,2,4,3,1,5,2,4,3,2,5,1,4,3,1,5,2,4,3,Más que raros es porque yo no utilizo las palabras echo o rompió...pero que si escucho bastante en gente mayor
21/09/2022 19:07:55,18/12/2000,Femenino,Universitaria incompleta,Las Condes,"En lo personal creo que el decir se largó a llover se refiere a una lluvia de mayor intensidad, cuando llueve mucho, en cambio el decir empezó a llover no requiere necesariamente de una lluvia intensa, puede estar goteando y alguien puede decir ""oooh, empezó a llover""","Quizás aquí existe una diferencia según el lugar de donde viene el hablante, no he escuchado a muchas personas en Santiago decir se gana, pero sí a más personas de región.",sinonimas ,"Se puso es más como que ya estaba trabajando y fue a hacer su trabajo, se metió es como si hubiera estado postulando, lo aceptaron y ahora trabaja como mueblista","Partió suena a ir, Roberto fue a estudiar temprano hoy día, quizás se trasladó de un lugar a otro. Comenzó es mas bien literal.",sinonimas,En la M la acción de empezar a leer es anterior a leer en sí y en la N se da por hecho que de por sí ya se está leyendo.,sinonimas,sinonimas,comenzó a llover,Empezó a llover,Se largó a llover,1,2,3,5,4,1,3,2,5,4,2,4,1,5,3,1,3,2,5,4,"Los ejemplos que tenían la palabra rompieron, no sonaban bien y no le daban sentido a la oración "
21/09/2022 19:08:30,14/08/1999,Femenino,Universitaria incompleta,Molina,La b es más informal e indica que la lluvia fue fuerte,la c es más informal y el gana es más de lugar que de momento,sinonimas,"la h entendería que está trabajando dependiente en alguna empresa, se metió a una empresa, la g podría ser solo o contratado",la i es más informal y podría indicar que salió a alguna parte a estudiar,"con la k entiendo que es que es solo con la humedad, mientras que la l podría ser con otras cosas también ",sinonimas,sinonimas,"la q es que comenzó con una actitud de querer adoptarlo, las comillas sería que está imitando como se puso",se puso a llover,Se puso a llover,Se puso a llover,1,4,2,5,3,2,4,1,5,3,2,4,1,5,3,2,3,1,5,4,"se echaron a trabajar... y rompieron a trabajar, siento que no tienen sentido, para mí el echar y romper no tienen sentido en algunas frases como romper a correr, romper seria algo como abrupto o fuerte, largo igual"
21/09/2022 19:09:20,16/04/2001,nb,Universitaria incompleta,Santiago Centro ,"se pueden entender como sinónimas, pero el ""largarse"" se puede asociar a una exageración, por lo que puede inferirse que la lluvia ha sido fuerte y continua","la c no es una expresión, por lo menos para mí, que escucharía con frecuencia. ",sinónimas,"H. da a entender que es más formal (el trabajo) lo han contratado o a ingresado a un lugar para trabajar así, mientras que el ""ponerse"" puede cualquiera, sin necesariamente pasar por algún filtro. ","I. podría tener un fin ""dramático"" en la conversación, quizás en tono de burla o exagerando. ","con la K. se podría inferir que la madera sólo cruje con la humedad, o bien, que es algo cíclico (cuando comience el clima húmedo empezará a crujir), en cambio L. da la impresión de que puede o no llegar a suceder, o bien, que pueden haber otros factores que la hagan crujir. ","En M. pareciera ser que lo. más importante es la alumna, en N. es la acción de leer, por ej. ""quién leyó primero"". ",sinónimas. ,sinónimas ,se largó a llover,Empezó a llover,Se echó a llover,1,4,3,5,2,2,4,1,5,3,2,5,1,4,3,1,4,2,5,3,"el 6 sólo encontré aue  uno sonaba ""bien"" "
21/09/2022 19:16:16,22/06/1996,Femenino,Enseñanza básica/media completa,Rancagua,B es más coloquial,No encuentro diferencias más que el verbo diferente,Entiendo mejor E,"Ambas me pareciera que Juan comenzó un nuevo trabajo pero, en G siento que el trabajo es una necesidad y que José trabaría en cualquier cosa, mientras que en H José quería trabajar como mueblista porque lo quería.","En I me pareciera que Roberto estudia en otro lugar.
En J Roberto podría estudiar en su casa, o en el lugar que se encuentre, no es necesario moverse de lugar.",Me parecen iguales,"En N me pareciera que la alumna, después de leer en la sala, comenzó a leer en otros lugares hasta el momento que se dice la frase",Me parecen iguales,"En Q me pareciera que la hija le suplica a la madre, mientras que en R intenta razonar con la madre.",Se largo a llover,Empezó a llover,Se echó a llover,1,5,2,4,3,2,3,1,5,4,2,3,1,4,5,2,3,1,5,4,"No estoy acostumbrada a escuchar frases que utilicen ""rompieron"" o ""echaron"" bajo estos contextos (a excepción de describir lo violento de la lluvia). 
Me parece muy extraño que diga ""Se echaron a trabajar mil quinientas personas"", siendo que están empezando a trabajar y, ""echar"" significaría que los están despidiendo."
21/09/2022 19:25:51,1/09/1999,Hombre cis,Universitaria incompleta,Curico,Entiendo la b como que se habla de una mayor cantidad de lluvia,Sinonimo,La primera es como mas chilensis,Sinonimos,Sinonimos,Sinonimo,Creo que n apunta mas a un leer con publico,Sinonimo,Sinonimo,Empezo a llover,Empezó a llover,Se largó a llover,3,2,4,5,1,1,4,2,5,3,2,5,1,3,4,1,4,2,5,3,"5,6,7 rompio y se largaron me parecen poco adecuadas para el contexto"
21/09/2022 19:26:50,18/06/2000,Masculino ,Enseñanza básica/media completa,Santiago centro ,Empieza a llover más fuerte ,C es bastante mas coloquial que la d ,No he escuchado la F ,G es por obligación y h es por motivación ,"I es para ir a un lugar, y j estudia de inmediato ",No veo diferencias ,M hace referencia al texto y n hace referencia a la acción ,Diferencias de acción ,Describe lo que dijo La Niña con alevosía ,Empezó a llover ,Comenzó a llover,Se largó a llover,1,4,3,5,2,1,5,2,4,3,2,4,1,5,3,1,2,3,5,4,El de La Niña que se puso a llorar 
21/09/2022 19:30:09,9/09/2001,Femenino,Universitaria incompleta,Santiago,A es más formal mientras B es más casual,C es más casual que D,Es más probable escuchar E a F,No veo una gran diferencia,I es más casual,No veo gran diferencia,Describen dos situaciones distintas. M plantea que la alumna primero llega a la sala y luego lee mientras N insinúa que lee desde el principio,No veo gran diferencia,En Q se salta el verbo pero es el mismo mensaje,empezó a llover,Empezó a llover,Se largó a llover,2,3,1,5,4,1,4,2,5,3,2,4,1,3,5,2,4,1,5,3,"El número seis, simplemente diría ""le dio sed"""
21/09/2022 19:32:32,6/11/1995,No binario,Universitaria incompleta,Antofagasta,B es más informal,C es más informal,E es más informal,H es más informal,I es más informal,L es más informal,N es incorrecta,Sinónimas ,Q es más informal,comenzó a llover,Comenzó a llover,Se largó a llover,1,3,2,5,4,2,4,1,5,3,2,3,1,5,4,2,3,1,4,5,"7 y 6 El uso de echaron, rompieron, largo suenan raro de decir o nunca he escuchado a nadie decir esas frases de esa manera. "
21/09/2022 19:32:35,15/10/2000,Femenino,Universitaria incompleta,Santiago centro,"Como una diferencia de registro, formal-informal",sinónimas,Diferencia de registro formal-informal,sinónimas,diferencia de registro formal-informal,diferencias de registro formal-informal,diferencia de tiempos en que ocurre la acción. ,sinónimas,sinónimas,se largó la lluvia,Empezó a llover,Rompió a llover,3,1,2,5,4,2,3,1,5,4,2,3,1,4,5,2,4,1,5,3,"Creo que las expresiones ""se largó"", ""se echó"", y ""rompieron"" me sonaron extrañas en ciertos contextos, como por ejemplo: ""rompieron a trabajar"" o ""se largó a tener sed"". Me suena extraño escucharlas en esos contextos. "
21/09/2022 19:34:19,29/12/1997,Femenino (?),Universitaria incompleta,Talca,"La lluvia ya había empezado en la frase B, a diferencia de la primera; y llovía con más fuerza que antes.",Tienen el mismo sentido,La expresión E se siente más urgente,En la expresión H se entiende que recién empieza a trabajar en eso,En la expresión I se puede entender que se trasladó a estudiar,"La expresión L se siente como si la madera hiciera algo sola, y la expresión K algo que le pasará a la madera","La expresión N da a entender que leer es una de las cosas que la alumna hace, la expresión M solo dice que la alumna comenzó a realizar una acción ",No siento diferencia,"En la expresión Q se infiere que la hija comienza a hablar, en la expresión R está explícito ",comenzó a llover,Comenzó a llover,Rompió a llover,2,3,1,4,5,1,4,2,5,3,2,4,1,5,3,2,4,1,5,3,
21/09/2022 19:46:57,29/05/2003,hombre,Enseñanza básica/media completa,La Reina,sinónimas,"C indica que Luis se gana la vida así, mientras que D simplemente que los vende",sinónimas,"G indica que empezó por cuenta propia, mientras que H que se metió a alguna empresa","I indica que fue a alguna parte a estudiar, mientras que J simplemente que empezó a estudiar",sinónimas,"M indica que la alumna empezó a leer, mientras que N que empezó a hacer algo leyendo algo",sinónimas,"Q indica que la hija adoptó una actitud ejemplificada con la frase, mientra que R que dijo literalmente la frase",se largó a llover,Comenzó a llover,Se largó a llover,4,2,3,5,1,1,3,2,5,4,3,2,1,5,4,1,4,2,5,3,"Todos los de la niña, menos el con ""empezó""; Rompieron a trabajar mil quinientas personas. Nunca los he escuchado."
21/09/2022 19:57:21,1/03/1999,Femenino,Universitaria completa,Ñuñoa,Sinónimas ,"C esta mal dicha, ya que lo correcto no es “se gana”, pero el sentido de ambas frases es el mismo",Sinónimas ,"Si bien en ambas expresa que Juan se dedica a trabajar con muebles, la H da a entender que se metió a una empresa de muebles y la G de manera más individual ","La I indica que fue a algún lugar en específico a estudiar, en cambio la J se entiende que estudia desde el lugar en que se encuentra en ese momento",Sinónimas ,"La M indica que la alumna comenzó el relato de algún texto, la N se entiende que aprendió a leer en la sala ",Sinónimas ,Sinónimas ,Comenzó a llover torrencialmente ,Comenzó a llover,Se largó a llover,1,4,2,5,3,2,4,1,5,3,2,3,1,5,4,2,3,1,5,4,
21/09/2022 20:02:40,28/10/2002,Femenino ,Universitaria incompleta,Independencia ,Sinónimas,"Gana: no corresponde. Aunque en Chile, lo suelen usar, no tiene sentido lingüístico. ",Largó es más usado según yo  para decir que se fue de mala gana. Así que no lo utilizaría en esa frase. ,"Cuando dice ""se metió "" no deja explícito que está realizando una actividad remunerada. A diferencia que en la expresión G. ",Objetivamente creo que el verbo partió hace más referencia a divir algo. Pero se suelen usar como sinónimos en la cultura popular. ,Sinónimas,"La expresión ""N"" me parece que está en pasado y la ""M"" en presente",Sinónimas,Sinónimas,Empezó a llover,Se puso a llover,Rompió a llover,3,5,2,4,1,1,3,2,5,4,2,4,1,5,3,2,4,1,5,3,
21/09/2022 20:06:08,1/12/2003,Femenino ,Universitaria incompleta,Quilicura,"La A se refiere simplemente a que comenzó a llover en la madrugada, mientras que la B hace referencia a que empezó a caer mucha lluvia en la madrugada",Sinonimas,Sinonimas,"En la G yo pensaría que José empezo su propio negocio de muebles, mientras que en la H yo pensaría que se inscribió o adhirió a algo con lo que pueda aprender y trabajar como mueblista","En la expresión I yo entiendo que Roberto salió de la casa temprano a estudiar como todos los días, mientras que en la J yo entiendo que empezo a estudiar en ese horario hoy.",Sinonimas,En la M entiendo que la alumna aprendió en la sala y en la N entiendo que la alumna comenzo algo leyendo,Sinonimas,Sinonimas,Empezó a llover,Empezó a llover,Se largó a llover,1,3,2,5,4,2,3,1,4,5,5,4,1,2,3,1,3,2,4,5,"Romper y echar, no son una palabras raras pero yo no las utilizo nunca en los contextos en los que se utilizan en esta encuesta"
21/09/2022 20:09:04,22/02/1996,Masculino,Universitaria incompleta,La Reina,"La expresión A, se refiere al inicio de la lluvia sin detallar la intensidad de esta. La expresióm B, refiere a un aumento repentino en la intensidad de la lluvia sin especificar si esta comenzó en ese momento o antes",Expresión D: mas neutral y formal. Expresión C: localismo informal,Son sinónimas,"Pueden ser sinónimos, o la G puede hacer referencia comenzar a trabajar de manera independiente, mientras que la H puede referir a incorporarse a trabajar para una empresa","I: Roberto emprendió rumbo desde su casa a su lugar de estudio (v.gr: colegio, u, instituto, etc) temprano
J: Roberto inició su estudio temprano","K: la madera comenzara a crujir en cuanto aumente la humedad
L: sinónimo de K, o ""mucha humedad por mucho tiempo hará que a la larga la madera tienda a crujir""","M: la alumna inició su lectura estando dentro de la sala
N: estaba previsto que la alumna leyera en varios lugares, siendo uno de ellos la sala, donde inició su itinerario",Sinónimas,Sinónimas. R puede ser mas formal,Se largó a llover,Empezó a llover,Se largó a llover,1,3,2,5,4,2,4,1,5,3,2,5,1,4,3,1,4,2,5,3,"En todas las de la pregunta seis me parecen incorrectas las conjugaciones verbales. 
Me parece extraño el uso de las expresiones ""romper a trabajar"" y ""largarse a trabajar"". Lo mismo con estas expresiones en la pregunta 5"
21/09/2022 20:35:29,6/12/1996,Femenino,Universitaria incompleta,San Joaquín,"B es una expresión más informal, que indica lluvia con intensidad, mientras que A es más formal y no expresa intensidad","C es una expresión más informal, quizás con algo de jerga, que D",sinónimas,sinónimas,sinónimas,L suena menos natural para que K,sinónimas,sinónimas,"R es más explícito que Q, en Q se asume que va el verbo 'decir' después de 'empezó'",se puso a llover,Se puso a llover,Se largó a llover,1,4,2,5,3,2,4,1,5,3,2,3,1,5,4,2,3,1,5,4,
21/09/2022 20:36:35,3/10/2001,mujer,Enseñanza básica/media completa,Lago Ranco,similares,similares,similares,similares,partió me suena como si hubiera ido a cierto lugar y comenzó como si empezara a estudiar independiente del lugar,similares,no se explicsroo pero leyendo me hace ruido en esa oración:c,similares,similares,empezó a llover,Se puso a llover,Rompió a llover,2,3,1,5,4,2,4,1,5,3,4,2,1,5,3,2,3,1,5,4,"la niña ""rompio"" a tener sed: suena como si se hubiera quebrado en mil pedazos "
